33,5,1,1,1,790,2,1,2,5,1,391,1,0
49,1,1,4,1,154,2,1,2,5,1,357,1,0
51,2,1,2,1,6530,2,1,2,5,1,91,1,0
60,6,1,2,1,100,1,1,2,5,1,528,1,0
59,2,3,2,1,59,2,1,2,5,1,273,1,0
55,3,1,1,1,1205,2,1,2,5,1,158,2,0
35,1,2,1,1,12223,2,2,2,5,1,177,1,0
57,1,1,1,1,5935,2,2,2,5,1,258,1,0
31,5,1,1,1,25,2,2,2,5,1,172,1,0
54,2,1,1,1,282,2,2,2,5,1,154,1,0
55,1,1,3,1,23,2,1,2,5,1,291,1,0
43,3,1,1,1,1937,2,1,2,5,1,181,1,0
53,3,1,1,1,384,2,1,2,5,1,176,1,0
44,1,1,1,1,582,1,2,2,5,1,211,1,0
55,5,3,1,1,91,1,1,2,5,1,349,1,0
49,5,3,1,1,0,2,2,2,5,1,272,1,0
55,5,3,1,2,1,2,1,2,5,1,208,1,0
45,4,2,1,1,206,2,1,2,5,1,193,1,0
47,5,3,1,1,164,1,1,2,5,1,212,1,0
42,3,2,1,1,690,2,1,2,5,1,20,1,0
59,4,1,1,1,2343,2,1,2,5,1,1042,1,1
46,7,1,2,1,137,2,2,2,5,1,246,1,0
51,1,1,3,1,173,2,1,2,5,1,529,2,0
56,4,1,1,1,45,1,1,2,5,1,1467,1,1
41,3,1,1,1,1270,2,1,2,5,1,1389,1,1
46,2,3,1,1,16,2,2,2,5,1,188,2,0
57,6,1,1,1,486,2,1,2,5,1,180,2,0
42,2,2,1,1,50,1,1,2,5,1,48,1,0
30,3,1,1,1,152,2,2,2,5,1,213,2,0
60,4,1,1,1,290,2,1,2,5,1,583,1,0
60,1,1,4,1,54,2,1,2,5,1,221,1,0
57,8,3,1,1,-37,1,1,2,5,1,173,1,0
36,2,1,2,1,101,2,2,2,5,1,426,1,0
55,1,1,1,1,383,1,1,2,5,1,287,1,0
60,6,1,2,1,81,2,1,2,5,1,101,1,0
39,3,1,1,1,0,2,1,2,5,1,203,1,0
46,2,1,2,1,229,2,1,2,5,1,197,1,0
44,1,1,1,1,-674,2,1,2,5,1,257,1,0
53,1,1,3,1,90,1,1,2,5,1,124,1,0
52,1,1,3,1,128,2,1,2,5,1,229,1,0
59,1,1,3,1,179,2,1,2,5,1,55,3,0
27,3,2,2,1,0,2,1,2,5,1,400,1,0
44,1,1,1,1,54,2,1,2,5,1,197,1,0
47,3,1,2,1,151,2,1,2,5,1,190,1,0
34,4,1,1,1,61,1,2,2,5,1,21,1,0
59,6,2,1,1,30,2,1,2,5,1,514,1,0
45,2,1,2,1,523,2,1,2,5,1,849,2,0
29,5,3,1,1,31,2,1,2,5,1,194,1,0
46,3,3,1,1,79,1,1,2,5,1,144,1,0
56,7,1,3,1,-34,2,2,2,5,1,212,2,0
36,1,1,3,1,448,2,1,2,5,1,286,1,0
59,6,3,3,1,81,2,1,2,5,1,107,1,0
44,1,1,1,1,144,2,1,2,5,1,247,2,0
41,4,1,1,1,351,2,1,2,5,1,518,1,0
33,2,2,2,1,-67,2,1,2,5,1,364,1,0
59,2,3,2,1,262,1,1,2,5,1,178,1,0
57,3,1,3,1,0,1,1,2,5,1,98,1,0
56,3,3,4,1,56,2,1,2,5,1,439,1,0
51,1,1,1,1,26,2,1,2,5,1,79,1,0
34,4,1,4,1,3,2,1,2,5,1,120,3,0
43,5,1,1,1,41,2,2,2,5,1,127,2,0
52,3,1,2,1,7,1,2,2,5,1,175,1,0
33,3,2,1,1,105,2,1,2,5,1,262,2,0
29,4,2,1,1,818,2,2,2,5,1,61,1,0
34,5,1,1,1,-16,2,2,2,5,1,78,1,0
31,1,1,1,1,0,2,1,2,5,1,143,1,0
55,5,1,1,1,2476,2,1,2,5,1,579,1,1
55,2,1,4,1,1185,1,1,2,5,1,677,1,0
32,4,2,1,1,217,2,1,2,5,1,345,1,0
38,3,2,1,1,1685,2,1,2,5,1,185,1,0
55,4,2,1,1,802,2,2,2,5,1,100,2,0
28,9,2,2,1,0,2,1,2,5,1,125,2,0
23,1,1,1,1,94,2,1,2,5,1,193,1,0
32,3,2,1,1,0,2,1,2,5,1,136,1,0
43,5,2,4,1,0,1,1,2,5,1,73,1,0
32,1,1,1,1,517,2,1,2,5,1,528,1,0
46,1,1,1,1,265,2,1,2,5,1,541,1,0
53,10,3,3,1,947,2,1,2,5,1,163,1,0
34,7,2,1,1,3,2,1,2,5,1,301,1,0
57,9,1,2,1,42,1,1,2,5,1,46,1,0
37,1,1,1,1,37,2,1,2,5,1,204,1,0
59,1,1,1,1,57,2,1,2,5,1,98,1,0
33,5,1,1,1,22,2,1,2,5,1,71,1,0
56,1,3,3,1,8,2,1,2,5,1,157,2,0
48,9,1,1,1,293,2,1,2,5,1,243,1,0
43,5,1,3,1,3,2,1,2,5,1,186,2,0
54,1,1,3,1,348,2,1,2,5,1,579,2,0
51,1,1,4,1,-19,2,1,2,5,1,163,2,0
26,11,2,1,1,0,2,1,2,5,1,610,2,0
40,2,1,2,1,-4,2,1,2,5,1,2033,1,0
39,2,1,1,1,18,2,1,2,5,1,85,1,0
50,3,1,3,1,139,1,1,2,5,1,114,2,0
41,5,1,1,1,0,2,1,2,5,1,114,2,0
51,1,1,4,1,1883,2,1,2,5,1,57,1,0
60,6,3,1,1,216,2,1,2,5,1,238,1,0
52,1,1,1,1,782,2,1,2,5,1,93,3,0
48,1,1,1,1,904,2,1,2,5,1,128,2,0
48,5,1,4,1,1705,2,1,2,5,1,107,1,0
39,3,2,2,1,47,2,1,2,5,1,181,1,0
47,5,2,1,1,176,2,1,2,5,1,303,2,0
40,1,1,1,1,1225,2,1,2,5,1,558,5,0
45,3,1,1,1,86,2,1,2,5,1,270,1,0
26,4,2,1,1,82,2,1,2,5,1,228,1,0
52,2,1,2,1,271,2,1,2,5,1,99,1,0
54,3,1,1,1,1378,2,1,2,5,1,240,1,0
54,4,1,2,1,184,1,1,2,5,1,673,2,1
50,1,1,3,1,0,1,1,2,5,1,233,3,0
35,1,1,1,1,0,2,1,2,5,1,1056,1,0
44,5,1,1,1,1357,2,2,2,5,1,250,1,0
53,8,1,4,1,19,2,1,2,5,1,252,1,0
35,6,2,3,1,434,1,1,2,5,1,138,1,0
60,4,3,1,1,92,2,1,2,5,1,130,1,0
53,4,3,1,1,1151,2,1,2,5,1,412,1,0
48,9,1,1,1,41,2,1,2,5,1,179,2,0
34,3,1,1,1,51,2,1,2,5,1,19,2,0
54,5,1,1,1,214,2,1,2,5,1,458,2,0
51,2,1,1,1,1161,2,1,2,5,1,717,1,0
31,5,1,2,1,37,2,1,2,5,1,313,1,0
35,3,3,1,1,787,2,1,2,5,1,683,2,0
35,5,1,1,1,59,2,1,2,5,1,1077,1,0
38,3,1,1,1,253,2,1,2,5,1,416,1,0
36,4,1,2,1,211,2,1,2,5,1,146,2,0
58,6,1,3,1,235,2,1,2,5,1,167,1,0
40,5,3,4,1,4384,2,1,2,5,1,315,1,0
54,2,1,1,1,4080,1,1,2,5,1,140,1,0
34,1,2,1,1,53,2,2,2,5,1,346,1,0
31,2,2,2,1,0,2,1,2,5,1,562,1,0
51,6,1,1,1,2127,2,1,2,5,1,172,1,0
33,2,1,2,1,377,2,1,2,5,1,217,1,0
55,2,1,2,1,73,2,1,2,5,1,142,2,0
42,4,1,1,1,445,2,1,2,5,1,67,1,0
34,1,1,1,1,243,2,1,2,5,1,291,1,0
33,1,2,1,1,307,2,1,2,5,1,309,2,0
38,5,1,1,1,155,2,1,2,5,1,248,1,0
50,3,3,2,1,173,1,2,2,5,1,98,1,0
43,2,1,2,1,400,2,1,2,5,1,256,1,0
61,1,3,3,1,1428,2,1,2,5,1,82,2,0
47,4,1,1,1,219,2,1,2,5,1,577,1,0
48,7,1,2,1,7,2,1,2,5,1,286,1,0
44,1,1,1,1,575,2,1,2,5,1,477,1,0
35,11,2,4,1,298,2,1,2,5,1,611,2,0
35,5,1,1,1,0,2,1,2,5,1,471,1,0
50,5,1,1,1,5699,2,1,2,5,1,381,2,0
41,2,1,2,1,176,2,2,2,5,1,42,1,0
41,2,1,2,1,517,2,1,2,5,1,251,1,0
39,5,2,4,1,257,2,1,2,5,1,408,1,0
42,6,1,1,1,56,2,1,2,5,1,215,1,0
38,1,1,1,1,-390,2,1,2,5,1,287,1,0
53,6,1,1,1,330,2,1,2,5,1,216,2,0
59,10,3,3,1,195,1,1,2,5,1,366,2,0
36,5,1,1,1,301,2,1,2,5,1,210,1,0
54,1,1,3,1,-41,2,1,2,5,1,288,1,0
40,3,1,2,1,483,2,1,2,5,1,168,1,0
47,12,1,4,1,28,1,1,2,5,1,338,2,0
53,9,1,4,1,13,1,1,2,5,1,410,3,0
46,10,1,3,1,965,1,1,2,5,1,177,1,0
39,2,1,2,1,378,2,2,2,5,1,127,2,0
40,9,1,1,1,219,2,1,2,5,1,357,1,0
28,1,1,3,1,324,2,1,2,5,1,175,1,0
35,8,3,1,1,-69,2,1,2,5,1,300,1,0
55,6,1,1,1,0,1,2,2,5,1,136,1,0
43,3,3,4,1,205,2,1,2,5,1,1419,1,0
48,1,1,3,1,278,2,1,2,5,1,125,2,0
58,2,1,4,1,1065,2,1,2,5,1,213,3,0
33,2,2,2,1,34,2,1,2,5,1,27,1,0
36,1,1,4,1,1033,1,1,2,5,1,238,2,0
53,5,3,1,1,1467,2,1,2,5,1,124,1,0
47,1,1,3,1,-12,2,1,2,5,1,18,1,0
31,5,1,1,1,388,2,1,2,5,1,730,2,0
57,8,1,1,1,294,2,1,2,5,1,746,2,0
53,1,1,4,1,1827,1,1,2,5,1,121,1,0
55,1,1,3,1,627,2,1,2,5,1,247,1,0
45,1,1,3,1,25,2,1,2,5,1,40,1,0
53,4,3,1,1,315,2,1,2,5,1,181,2,0
37,1,1,3,1,0,2,1,2,5,1,79,1,0
44,4,3,1,1,66,2,1,2,5,1,206,1,0
49,1,3,3,1,-9,2,2,2,5,1,389,1,0
46,3,1,1,1,349,2,2,2,5,1,127,1,0
43,8,1,4,1,100,2,1,2,5,1,702,1,0
38,4,1,1,1,0,1,1,2,5,1,151,1,0
43,3,1,1,1,434,2,1,2,5,1,117,1,0
49,2,1,2,1,3237,2,1,2,5,1,232,3,0
42,2,1,4,1,275,1,1,2,5,1,408,2,0
22,1,2,1,1,0,2,1,2,5,1,179,2,0
40,2,1,2,1,207,2,1,2,5,1,39,1,0
39,1,1,1,1,483,2,1,2,5,1,282,1,0
51,5,1,1,1,2248,2,1,2,5,1,714,2,0
49,4,1,1,1,428,2,1,2,5,1,50,1,0
53,1,1,1,1,0,2,2,2,5,1,181,1,0
34,5,2,1,1,0,2,1,2,5,1,142,1,0
33,3,3,1,1,140,2,1,2,5,1,227,1,0
50,2,2,2,1,297,2,1,2,5,1,119,1,0
39,1,1,3,1,279,2,1,2,5,1,361,1,0
59,8,3,1,1,901,2,1,2,5,1,73,3,0
30,3,2,1,1,2573,2,1,2,5,1,67,2,0
36,5,1,1,1,143,2,2,2,5,1,350,1,0
40,1,1,1,1,475,2,1,2,5,1,332,2,0
53,1,1,1,1,70,2,1,2,5,1,611,2,0
34,2,2,2,1,318,2,1,2,5,1,113,2,0
37,3,1,1,1,275,2,1,2,5,1,132,1,0
42,2,3,2,1,742,2,1,2,5,1,58,3,0
41,8,1,3,1,236,2,1,2,5,1,151,1,0
30,11,2,2,1,25,2,1,2,5,1,89,2,0
37,2,2,2,1,600,2,1,2,5,1,152,1,0
39,4,3,1,1,-349,2,1,2,5,1,611,2,0
41,1,1,3,1,183,2,2,2,5,1,110,2,0
40,1,1,3,1,0,2,1,2,5,1,463,1,0
42,2,2,2,1,0,2,2,2,5,1,562,2,1
40,1,3,3,1,0,2,1,2,5,1,962,1,0
57,3,1,1,1,1078,2,1,2,5,1,10,4,0
56,8,3,1,1,155,1,1,2,5,1,118,3,0
37,4,1,1,1,190,2,1,2,5,1,92,2,0
59,6,1,1,1,319,2,1,2,5,1,143,3,0
39,5,3,1,1,-185,2,1,2,5,1,189,3,0
49,5,1,1,1,47,1,1,2,5,1,234,2,0
38,5,2,1,1,570,2,1,2,5,1,75,2,0
36,7,1,2,1,19,1,1,2,5,1,189,2,0
50,1,1,3,1,61,2,1,2,5,1,621,3,0
41,4,1,1,1,-62,2,2,2,5,1,55,2,0
54,3,1,2,1,258,1,1,2,5,1,310,4,0
58,1,1,3,1,76,2,1,2,5,1,156,2,0
30,1,2,1,1,0,2,1,2,5,1,5,2,0
33,4,2,1,1,352,2,1,2,5,1,225,2,0
47,4,1,1,1,368,2,1,2,5,1,125,2,0
50,3,2,2,1,339,2,1,2,5,1,2,3,0
32,1,1,1,1,1331,2,1,2,5,1,286,2,0
40,7,1,1,1,672,2,1,2,5,1,164,2,0
37,2,1,2,1,58,2,1,2,5,1,98,2,0
54,3,2,4,1,447,2,1,2,5,1,742,2,0
24,11,2,1,1,423,2,1,2,5,1,226,3,0
54,2,1,2,1,0,1,1,2,5,1,120,2,0
34,3,1,1,1,19,2,1,2,5,1,362,4,0
56,3,3,3,1,13,2,1,2,5,1,357,2,0
31,1,2,1,1,3,2,1,2,5,1,200,2,0
24,11,2,1,1,82,2,1,2,5,1,204,2,0
42,1,3,3,1,28,2,1,2,5,1,126,3,0
57,3,1,1,1,792,2,1,2,5,1,65,2,0
42,1,1,4,1,408,2,1,2,5,1,107,2,0
51,4,1,1,1,531,2,1,2,5,1,267,2,0
57,6,1,1,1,211,2,1,2,5,1,248,2,0
36,5,2,1,1,62,2,1,2,5,1,215,2,0
53,5,1,4,1,257,2,1,2,5,1,209,2,0
50,3,1,1,1,1234,2,1,2,5,1,205,2,0
54,2,1,2,1,313,2,1,2,5,1,83,2,0
55,1,1,1,1,89,2,1,2,5,1,106,3,0
44,1,1,1,1,129,2,2,2,5,1,189,2,0
43,2,1,4,1,0,2,1,2,5,1,105,2,0
56,4,1,1,1,353,2,1,2,5,1,106,2,0
54,3,1,4,1,851,2,1,2,5,1,108,2,0
55,5,3,3,1,96,2,2,2,5,1,311,2,0
37,5,3,1,1,398,2,2,2,5,1,214,2,0
33,4,2,2,1,193,1,1,2,5,1,132,2,0
46,4,1,1,1,-358,2,1,2,5,1,358,2,0
36,1,1,1,1,539,2,2,2,5,1,453,2,0
51,3,2,1,1,0,2,1,2,5,1,364,2,0
40,6,2,3,1,0,1,1,2,5,1,136,2,0
42,1,1,1,1,490,2,1,2,5,1,386,2,0
51,1,1,1,1,0,2,1,2,5,1,173,2,0
49,1,1,4,1,403,2,1,2,5,1,241,2,0
48,2,1,1,1,161,2,1,2,5,1,224,3,0
32,3,3,2,1,2558,1,1,2,5,1,148,2,0
31,4,2,1,1,98,2,1,2,5,1,196,2,0
55,2,2,2,1,115,1,1,2,5,1,111,4,0
40,1,2,1,1,436,2,1,2,5,1,231,3,0
47,3,1,2,1,831,2,1,2,5,1,316,3,0
57,3,1,4,1,206,2,1,2,5,1,216,3,0
41,1,1,1,1,290,2,1,2,5,1,240,2,0
48,1,1,1,1,1,1,1,2,5,1,669,3,0
42,1,1,4,1,57,2,1,2,5,1,425,2,0
30,1,2,1,1,-457,2,1,2,5,1,143,2,0
58,2,2,2,1,1387,2,1,2,5,1,174,5,0
45,2,3,2,1,24598,2,1,2,5,1,313,3,0
49,1,1,1,1,30,2,1,2,5,1,135,4,0
42,4,2,1,1,1022,2,1,2,5,1,146,2,0
53,3,1,1,1,56,2,2,2,5,1,152,2,0
51,4,2,1,2,-2,1,1,2,5,1,402,3,0
32,5,2,1,1,121,2,1,2,5,1,213,2,0
41,1,2,1,1,842,2,1,2,5,1,144,3,0
43,2,3,1,1,693,2,1,2,5,1,124,3,0
40,1,3,1,1,-333,2,1,2,5,1,183,2,0
50,1,1,3,1,1533,2,1,2,5,1,325,2,0
34,2,1,2,1,46,2,1,2,5,1,39,4,0
53,5,1,4,1,18,1,1,2,5,1,503,2,0
45,3,1,1,1,44,2,1,2,5,1,95,4,0
39,1,1,3,1,-100,2,1,2,5,1,680,2,0
44,5,1,2,1,510,2,1,2,5,1,421,4,0
55,2,1,2,1,685,2,1,2,5,1,174,3,0
46,2,2,2,1,187,2,1,2,5,1,113,2,0
45,1,1,1,1,66,2,1,2,5,1,808,2,0
34,4,1,1,1,560,2,1,2,5,1,198,3,0
36,1,1,1,1,0,2,1,2,5,1,195,2,0
59,12,3,4,1,27,1,1,2,5,1,347,3,0
31,4,2,1,1,12,2,1,2,5,1,208,2,0
44,1,2,1,1,34,2,1,2,5,1,404,4,0
33,8,2,2,1,1068,2,1,2,5,1,396,2,0
40,1,1,1,1,211,2,1,2,5,1,216,4,0
46,4,2,2,1,377,2,1,2,5,1,98,2,0
48,2,1,2,1,263,2,1,2,5,1,350,2,0
42,5,1,1,1,1263,2,1,2,6,1,114,2,0
27,5,1,1,1,8,2,1,2,6,1,88,3,0
48,4,1,1,1,126,2,2,2,6,1,379,2,0
59,4,1,1,1,230,2,1,2,6,1,190,3,0
46,3,1,2,1,841,2,1,2,6,1,158,1,0
38,4,3,1,1,308,2,1,2,6,1,102,1,0
43,2,3,2,1,1,2,1,2,6,1,306,1,0
38,4,3,2,1,86,2,1,2,6,1,218,1,0
23,11,2,1,1,157,2,1,2,6,1,54,1,0
34,5,1,1,1,22,2,1,2,6,1,344,1,0
38,4,1,1,1,46,2,2,2,6,1,195,1,0
37,1,1,1,1,1293,1,1,2,6,1,652,1,0
25,4,2,1,1,122,2,1,2,6,1,286,1,0
48,1,1,4,1,131,2,1,2,6,1,189,1,0
49,1,2,1,1,143,2,1,2,6,1,83,1,0
38,4,2,1,1,393,1,1,2,6,1,184,2,0
43,1,1,3,1,98,2,1,2,6,1,235,1,0
33,2,1,2,1,0,2,1,2,6,1,290,1,0
55,1,1,1,1,224,2,1,2,6,1,232,1,0
38,1,1,1,1,757,2,1,2,6,1,133,1,0
49,5,1,1,1,245,2,2,2,6,1,318,1,0
40,2,1,1,1,8486,1,1,2,6,1,260,3,0
43,4,1,4,1,350,1,1,2,6,1,437,1,0
38,1,1,1,1,20,2,1,2,6,1,402,1,0
58,5,1,1,1,1667,2,2,2,6,1,85,1,0
57,3,1,4,1,345,2,1,2,6,1,125,1,0
32,9,1,1,1,10,2,1,2,6,1,501,4,0
56,2,1,2,1,830,2,2,2,6,1,1201,1,1
58,1,3,4,1,29,2,1,2,6,1,253,1,0
60,6,3,1,1,545,2,1,2,6,1,1030,1,1
37,3,1,2,1,8730,2,1,2,6,1,149,1,0
46,3,3,2,1,477,2,1,2,6,1,114,1,0
27,4,1,1,1,4,2,1,2,6,1,243,1,0
43,1,1,1,1,1205,2,1,2,6,1,769,2,0
32,3,2,1,1,0,2,2,2,6,1,135,3,0
40,4,2,1,1,263,2,1,2,6,1,231,1,0
38,4,1,1,1,1,1,1,2,6,1,76,1,0
34,1,1,1,1,283,1,2,2,6,1,199,1,0
47,1,1,3,1,206,2,1,2,6,1,152,1,0
42,10,1,3,1,17,2,1,2,6,1,124,1,0
48,3,1,1,1,141,2,2,2,6,1,424,1,0
29,7,2,2,1,16,2,1,2,6,1,43,1,0
50,5,1,1,1,206,2,1,2,6,1,154,1,0
52,3,1,4,1,7,1,1,2,6,1,203,2,0
50,2,1,2,1,0,1,1,2,6,1,326,1,0
58,6,1,2,1,0,1,1,2,6,1,393,1,0
46,1,3,3,1,1927,2,1,2,6,1,241,3,0
38,3,1,1,1,284,2,1,2,6,1,483,1,0
46,1,1,1,1,1660,2,1,2,6,1,259,1,0
32,5,2,1,1,406,2,1,2,6,1,227,1,0
51,1,1,3,1,230,2,1,2,6,1,673,1,0
39,4,2,1,1,-25,2,1,2,6,1,576,1,0
48,4,1,1,1,182,2,1,2,6,1,180,2,0
36,8,1,2,1,1169,2,1,2,6,1,168,2,0
34,4,3,1,1,67,2,1,2,6,1,90,1,0
40,3,1,1,1,77,1,1,2,6,1,505,1,0
43,9,1,1,1,0,2,1,2,6,1,245,1,0
52,1,3,3,1,55,2,2,2,6,1,186,1,0
33,3,1,1,2,72,2,1,2,6,1,623,1,0
49,2,2,2,1,163,2,1,2,6,1,496,3,0
32,2,2,2,1,151,2,1,2,6,1,118,1,0
39,4,2,1,1,113,2,1,2,6,1,342,1,0
40,1,1,1,1,0,2,1,2,6,1,225,1,0
38,3,2,2,1,9,2,1,2,6,1,185,3,0
43,2,1,1,1,375,2,1,2,6,1,196,2,0
39,5,1,1,1,1142,2,1,2,6,1,276,1,0
54,1,1,3,1,2102,2,1,2,6,1,76,1,0
38,3,2,2,1,4325,2,1,2,6,1,87,1,0
40,1,1,1,1,217,2,1,2,6,1,195,1,0
55,4,1,1,1,131,2,1,2,6,1,744,1,0
42,2,1,2,1,1680,2,1,2,6,1,765,1,0
39,1,1,1,1,0,2,1,2,6,1,262,1,0
40,1,1,3,1,46,2,1,2,6,1,119,1,0
32,1,1,1,1,320,2,1,2,6,1,198,2,0
55,4,1,1,1,183,2,1,2,6,1,150,1,0
45,1,1,1,1,39,1,1,2,6,1,241,1,0
35,2,2,2,1,560,2,1,2,6,1,181,1,0
58,3,3,1,1,469,1,1,2,6,1,196,1,0
35,4,1,1,1,530,2,1,2,6,1,149,1,0
49,5,1,3,1,61,2,1,2,6,1,246,1,0
34,3,2,2,1,242,2,1,2,6,1,112,1,0
36,1,1,1,1,139,2,1,2,6,1,309,2,0
24,7,2,1,1,0,2,1,2,6,1,278,1,0
34,3,1,1,1,367,2,1,2,6,1,140,1,0
51,4,3,1,1,228,2,1,2,6,1,136,1,0
39,3,2,4,1,45248,2,1,2,6,1,1623,1,1
50,7,1,4,1,-84,2,1,2,6,1,101,1,0
32,5,2,1,1,310,2,1,2,6,1,144,1,0
42,1,1,4,1,132,2,1,2,6,1,238,1,0
50,3,1,1,1,797,2,1,2,6,1,354,1,0
40,5,1,1,1,71,1,1,2,6,1,79,1,0
46,2,3,4,1,2,2,1,2,6,1,187,1,0
37,2,1,2,1,231,2,2,2,6,1,451,2,0
34,1,1,1,1,270,2,2,2,6,1,159,1,0
44,1,1,1,1,274,2,2,2,6,1,409,1,0
40,4,2,1,1,-109,2,2,2,6,1,170,1,0
37,3,1,1,1,1,2,1,2,6,1,608,1,1
33,1,2,1,2,-60,1,1,2,6,1,243,1,0
35,1,1,1,1,89,2,1,2,6,1,145,2,0
58,1,3,1,1,-11,1,1,2,6,1,112,1,0
39,1,1,3,1,0,2,1,2,6,1,262,2,0
43,1,1,1,1,-509,2,1,2,6,1,124,1,0
39,9,1,3,1,408,2,1,2,6,1,53,1,0
36,5,2,3,1,58,2,1,2,6,1,134,1,0
57,6,2,1,1,1640,1,2,2,6,1,204,4,0
36,4,2,1,1,20,2,1,2,6,1,186,1,0
50,1,1,3,1,71,2,1,2,6,1,678,1,0
55,1,1,1,1,52,2,1,2,6,1,182,1,0
44,7,1,2,1,292,2,1,2,6,1,162,1,0
44,5,3,1,1,424,2,1,2,6,1,27,1,0
39,10,2,3,1,109,2,1,2,6,1,699,3,0
46,1,1,4,1,1044,2,1,2,6,1,43,1,0
39,1,1,1,1,983,2,1,2,6,1,97,1,0
34,4,1,1,1,869,1,1,2,6,1,1677,1,1
40,1,1,3,1,668,2,1,2,6,1,283,2,0
50,2,1,2,1,964,2,1,2,6,1,323,1,0
31,2,2,1,1,301,2,1,2,6,1,82,1,0
37,4,2,1,1,140,2,1,2,6,1,310,1,0
39,2,2,1,1,1877,2,1,2,6,1,185,1,0
51,1,1,3,1,1127,2,1,2,6,1,47,1,0
41,3,1,1,1,871,2,1,2,6,1,145,1,0
41,3,1,1,1,767,2,2,2,6,1,204,1,0
43,1,1,1,1,0,1,1,2,6,1,187,1,0
30,5,2,1,1,209,2,1,2,6,1,30,2,0
54,2,3,3,1,0,1,1,2,6,1,472,1,0
43,1,3,1,1,110,2,2,2,6,1,448,1,0
59,2,3,2,1,-76,2,2,2,6,1,264,1,0
47,3,1,4,1,178,2,1,2,6,1,169,1,0
40,1,1,3,1,-66,2,1,2,6,1,288,1,0
32,3,1,1,1,0,2,1,2,6,1,176,2,0
29,1,1,1,1,1,2,1,2,6,1,215,1,0
36,1,1,1,1,0,2,1,2,6,1,337,1,0
55,9,1,2,1,5345,1,1,2,6,1,278,1,0
30,1,3,1,1,-209,2,1,2,6,1,188,2,0
